SVMScore25,SVMScore75,SVMScoreMax,SVMScoreMean,SVMScoreMedian,SVMScoreMin,SVMScoreStd
-2.257149702201348,-2.048499344696276,10.232159049764277,4.194219780922646,4.101558559934581,-2.6744504172114905,3.7921737336263814
-0.2442349288721659,0.5340508617239681,13.312289162544602,8.940068503779255,10.296674413353006,-1.8008065100644348,3.742143752040317
-8.592507913635881,-8.471048518842068,-4.06624630407847,-6.059206109823535,-5.93653570795083,-8.937845053928605,1.3223256586911156
-8.488943850882077,-8.220118320568362,-4.316584770080457,-5.739550066959706,-5.552417075860189,-8.991112622618935,1.038995155928136
3.4462167753165533,3.5919438048218235,12.041821598568983,8.326397821407062,8.989371715902848,3.1547627163060135,3.036866444278629
3.8765752789770964,3.9511637857361865,14.891564405599507,10.37983797728905,12.880040957334794,3.727398265458916,4.533209556907518
7.72324491411173,7.929861215557716,15.477868228799348,12.811280291934573,13.913631025050014,7.310012311219758,2.560607978536142
9.149286362015744,9.252479323149924,15.498469032929666,12.566890464839993,12.875797575382892,8.942900439747383,1.9961727997925096
4.919172187493311,5.198153378535313,14.052352107012041,9.904171777341734,9.86475403754238,4.36120980540931,2.8310636613490914
7.2295639801118625,7.38691743892708,13.971342117160255,10.941880689111999,10.897832376264043,6.914857062481428,2.0649260471121336
-2.269088834320227,-2.0738172959537104,4.840037779537095,1.976220443594268,2.492692943843787,-2.6596319110532622,1.9705868826604698
0.1809313129281491,0.2701704386288695,5.84688645664291,2.6873682379940225,2.3468293195003813,0.002453061526708211,1.5239374854972323
4.226642044729164,4.259625881387518,13.398179909975127,8.261991592121703,8.508402519546953,4.160674371412458,3.183665021899993
-1.3135940599875806,-1.107081898003024,8.513230287872215,4.44797985561129,4.989591045186232,-1.7266183839566942,3.1086865003983033
-2.7618036676631386,-2.566778588268854,7.149234660768464,2.6963626929654274,3.9275033428287625,-3.1518538264517098,3.2801320708494073
-3.294958799032326,-3.2789300959843706,4.800237931998922,-0.30579363141185434,-0.5735238668936216,-3.3270162051282366,2.6569320091751387
4.193271122107464,4.314221511905643,14.34703718303291,9.344538654455913,9.218727170394818,3.9513703425111046,2.6320041869266317
-1.1433834611752607,-0.46304799261910645,16.750325180108657,10.74912332186807,13.03047174626888,-2.50405439828757,5.290083945396082
-3.605173996984468,-3.1498354699041706,4.595432538354203,1.1336565831057,1.5683367932714436,-4.515851051145063,2.202672395673443
-2.2850106161810526,-2.081886800665144,4.035062868522651,1.2952778391164004,1.6794421318821193,-2.69125824721287,1.8879296866833886
7.382025467352788,7.693520337565581,16.23891699460683,12.826078027513773,13.393440364860187,6.759035726927202,2.890934661379189
8.313972604748775,8.608844440873355,20.690472467157893,15.36323584025153,17.131238256873374,7.724228932499617,3.859725841184753
8.071549258378017,8.227606255954374,19.04556005734859,15.144615581780487,17.132192113397142,7.759435263225303,3.99261866763588
15.298859145711493,15.390816341078944,18.922157956655635,17.205615604691914,17.46228401631839,15.114944754976595,1.1063792918197939
7.316267972488941,7.9782742989255375,17.64054445190858,13.538992433241134,13.196722730705012,5.992255319615747,2.8530921972626797
8.904444475927075,9.20150733541574,18.99063487106989,14.222084042238597,13.927349973219854,8.31031875694974,2.7681593438471737
7.096220085319869,7.213661948638888,17.886838440415705,12.165045229093202,12.518777244411652,6.861336358681832,2.7580092059883037
3.728500173940457,3.9688946899259725,19.346430617522213,12.180745621155204,12.780441286808596,3.2477111419694253,4.206735192522911
5.94629423257887,6.104896727408168,14.363027472911682,10.743188971916748,11.239788630528706,5.629089242920273,2.909851741689989
1.1112308330222007,1.1904650537829162,10.152257033576472,4.371368395832686,4.107864064667005,0.9527623915007695,2.7614460066031477
0.1829120549859535,0.3603417759074351,10.338714273019662,5.568471106628263,5.652380574798977,-0.17194738685700983,3.5647303764870446
-2.3657992642948997,-2.135045505913145,2.823967692822116,0.8574710128845073,0.6978230746753749,-2.827306781058409,1.6570960860063233
8.547119798287952,8.691049485998159,18.374824359439106,13.29132250224981,13.445487193097314,8.259260422867534,2.917667587781045
9.055503158627172,9.27536038511226,21.17569420683778,15.668506726032211,17.130638390868544,8.615788705656996,3.9488171252460162
6.4822895336364015,7.582487283998651,18.39778228801197,13.52262149408678,13.815254196727508,4.281894032911904,3.1891359383758315
3.6754324854590124,3.685492600518682,16.739703034580845,12.261316436300378,13.25705803269085,3.6553122553396733,3.5203683097198133
9.710679034096742,9.88317592773067,17.47525384783788,14.127944346137838,14.549619497057266,9.365685246828889,2.5274158117160903
13.873012579858605,13.908720199268284,20.601148616058456,17.267545132016426,17.163916065188715,13.801597341039248,2.322568413068544
7.224838912084705,7.942390038738652,21.083308007221387,16.918460669342316,18.52060569505534,5.78973665877681,4.410728066313395
5.529555205585112,6.228718413586062,22.849374710136498,15.397230146514033,15.10088640380226,4.131228789583211,5.2535673211974325
6.38562863204031,7.000652251758881,21.584922610530842,15.564130908356546,15.775087176286451,5.155581392603171,4.771435123069815
7.070550676077229,7.729518163761577,23.430970814286585,18.47549916658584,20.81135115689345,5.752615700708532,5.141726251054816
8.473852628050523,8.848121035526734,22.82984102090315,18.01691866098585,18.807562289922366,7.725315813098103,3.950431651592611
10.876939568298008,11.267450698141477,22.12132139441587,17.390231785756367,16.984249504178745,10.095917308611075,3.8474226484148932
5.311777029944702,5.40418986608064,17.647159456288964,12.150313581234377,12.687271453499473,5.1269513576728265,4.789988381929093
1.8321174908636606,2.2020126448707185,13.143979268337656,9.322735911583932,10.745825531124886,1.0923271828495444,3.636526059550292
3.998907085663115,4.1132508786947115,11.55876005124853,8.147565307740326,9.007928583847011,3.7702194995999214,2.3882826086708726
2.6391258248399354,2.729506685682665,7.586279795150585,5.750252028744846,6.199407070324451,2.4583641031544765,1.7040036501176514
-2.5185908756135085,-0.9160697092773513,17.268630412659892,11.269086147171866,12.915137951702075,-5.723633208285827,5.783580809351923
7.733234077868817,8.090869065190317,22.543881926839656,16.818718421744663,18.769012675369094,7.017964103225818,5.089603983378298
-3.14458269995788,-0.7331675750447953,12.87062637214979,7.91887294057337,9.447282357516151,-7.96741294978405,4.6843468984713725
3.8246396473896196,4.43553727970807,13.192820705974466,9.562680856526073,10.985864367247949,2.6028443827527177,2.9111972209577344
1.2332743020875778,2.044656030211977,21.376039834345438,14.641817497410464,15.698154835595458,-0.38948915416122176,6.672488608042179
13.790982410845192,14.109329240453897,22.52533263443387,19.161507879535815,19.487828527121483,13.154288751627782,2.7884178145087515
0.3269632553554249,1.6338377981454428,24.423508249044122,19.061551081654045,22.662290801014404,-2.2867858302246127,8.411447002182268
9.64472737592142,10.266968041631367,24.425789083864363,19.948660851332757,21.165514930559834,8.400246044501525,4.969038113927106
9.678589125985761,9.998790168209862,19.912453646140715,15.734796381198105,16.2137059641272,9.038187041537558,3.1477991312775697
6.793531233847913,7.077362927564508,24.023035162095976,17.558906275395284,19.350083237523446,6.225867846414722,5.121588452737038
8.465841433134761,8.751203649029712,22.76255544566723,15.927959344881211,16.571351484786465,7.8951170013448575,4.049197873147675
7.097140506015148,7.113739949489601,22.129197168058436,17.03816843389276,18.672131773053003,7.063941619066242,4.7734895386714635
6.781217119467604,6.891964346805835,19.16066470546097,14.143806418848206,15.398868136003173,6.559722664791138,4.52454482339832
4.181830493164549,4.732288934436955,17.453839342824704,12.73223582861949,14.402947054765724,3.080913610619735,4.079444660882334
2.4424064759908295,2.462021090120797,11.831610451599904,7.679210254386188,9.160511803182933,2.403177247730895,3.4850901502079785
-6.060157855451502,-5.778293338447242,7.018310049205461,0.44948105154368156,1.1297443146894608,-6.623886889460021,3.7232541226878877
4.489487649297857,4.600298945936193,17.50498455868814,11.642667793315013,11.772777977659118,4.267865056021183,3.8784678659184126
8.243530041352036,8.620680882282295,21.429503272837476,15.447723597587315,15.440123129190514,7.489228359491523,3.71343910150769
11.409185989372514,11.845664058886715,20.655535701527175,16.57198697749514,16.81368148987986,10.53622985034411,2.4643559074833448
8.413868237898836,8.516347943748281,20.467832258072026,14.714379649295562,13.965009418254162,8.208908826199941,3.786349442419591
8.906249053739936,9.203570285684064,22.573835312737163,16.36439571165931,16.034497682351844,8.311606589851678,4.334160658622452
11.072050941226761,11.716884759917715,23.245790612293693,18.741151663910877,19.32657910276816,9.782383303844856,3.6306036790639884
17.859340378735133,17.99453341967159,23.75591731194579,21.553940343090854,22.052883974165663,17.588954296862216,1.9428315481106613
2.878766858197351,4.42627842700933,25.648386721695136,20.621907780986835,23.02392547592521,-0.2162562794266094,7.968106470413708
11.300812403794053,11.526277319123167,21.23995336497394,16.275339938398663,16.683969200564537,10.849882573135826,2.776738661597332
6.6756607851290966,7.92720216861248,22.668022540518653,17.46273147783562,18.100119700862795,4.17257801816233,4.3023773359567805
-0.3906311189279106,0.6220840812563349,25.386304234928485,15.166544779491208,16.731492509624932,-2.4160615192964023,6.481260208829782
10.137666979148939,10.299379937785895,23.795358073100044,17.829282329148846,18.86021912020365,9.81424106187503,4.3893033689194185
7.9946930153519515,8.023923033498413,22.28547214279379,15.018386762276785,16.28164309102485,7.936232979059028,4.53989371996628
5.578379349732426,5.784978119981917,16.59527299156772,12.18880072918052,13.05054309069,5.165181809233445,3.6374142160007867
